Timestamp,mA 1,V1,mA 2,V2,mA 3,V3,mA 4,V4,mA 5,V5,mA 6,V6,mA 7,V7,mA 8,V8
08-28-2025-Thu 19-38-39-PM,0.3,1.32,-0.3,1.296,-0.1,1.564,-0.3,1.032,-0.2,1.08,-0.1,1.304,-0.3,1.0,-0.2,1.416
08-28-2025-Thu 19-38-42-PM,0.0,1.308,0.0,1.288,-0.2,1.556,-0.2,1.012,-0.3,1.064,-0.1,1.296,0.0,0.984,-0.4,1.408
08-28-2025-Thu 19-38-44-PM,0.0,1.296,0.0,1.272,-0.3,1.544,0.0,1.0,-0.3,1.052,-0.3,1.288,0.0,0.972,0.1,1.4
08-28-2025-Thu 19-38-46-PM,-0.2,1.28,0.0,1.264,-0.3,1.544,-0.2,0.988,-0.4,1.036,-0.2,1.284,-0.1,0.964,-0.4,1.392
08-28-2025-Thu 19-38-49-PM,-0.2,1.264,-0.1,1.252,-0.1,1.54,-0.3,0.968,-0.3,1.028,-0.3,1.28,0.0,0.948,0.2,1.392
08-28-2025-Thu 19-38-51-PM,-0.1,1.252,-0.2,1.24,-0.3,1.536,-0.3,0.956,-0.4,1.012,-0.3,1.272,-0.1,0.94,-0.2,1.38
08-28-2025-Thu 19-38-54-PM,0.0,1.24,-0.2,1.232,0.0,1.532,-0.4,0.943999,-0.3,1.004,-0.1,1.268,-0.4,0.932,0.0,1.376
08-28-2025-Thu 19-38-56-PM,-0.1,1.224,0.0,1.22,-0.2,1.528,-0.1,0.932,-0.4,0.988,-0.4,1.26,-0.3,0.928,0.0,1.368
08-28-2025-Thu 19-38-58-PM,0.3,1.208,-0.4,1.208,-0.2,1.52,-0.2,0.92,-0.4,0.98,-0.2,1.256,0.0,0.916,-0.1,1.364
08-28-2025-Thu 19-39-01-PM,0.0,1.192,-0.1,1.204,0.0,1.52,-0.4,0.912,-0.3,0.968,-0.1,1.252,-0.2,0.908,0.0,1.356
08-28-2025-Thu 19-39-03-PM,-0.3,1.176,-0.2,1.196,-0.2,1.516,-0.4,0.904,-0.3,0.96,-0.2,1.244,-0.1,0.904,-0.2,1.348
08-28-2025-Thu 19-39-05-PM,-0.5,1.164,-0.1,1.188,0.1,1.512,-0.2,0.892,-0.2,0.956,-0.1,1.24,-0.2,0.9,-0.1,1.34
08-28-2025-Thu 19-39-08-PM,0.2,1.152,0.0,1.18,-0.3,1.508,-0.3,0.884,-0.1,0.943999,-0.3,1.232,-0.1,0.888,-0.2,1.336
08-28-2025-Thu 19-39-10-PM,0.1,1.144,-0.2,1.176,-0.1,1.504,-0.2,0.876,-0.4,0.936,-0.2,1.228,-0.1,0.884,-0.1,1.332
08-28-2025-Thu 19-39-13-PM,0.1,1.132,0.0,1.172,-0.4,1.5,-0.1,0.864,-0.2,0.932,0.0,1.224,0.0,0.876,0.0,1.324
08-28-2025-Thu 19-39-15-PM,0.0,1.128,0.0,1.168,-0.4,1.5,-0.1,0.86,-0.5,0.924,-0.1,1.22,0.1,0.872,-0.1,1.316
08-28-2025-Thu 19-39-18-PM,-0.2,1.12,0.0,1.164,-0.4,1.496,-0.1,0.852,-0.2,0.916,-0.4,1.216,-0.2,0.868,0.0,1.308
08-28-2025-Thu 19-39-20-PM,0.1,1.116,-0.1,1.164,-0.2,1.492,-0.3,0.848,-0.1,0.912,-0.4,1.212,-0.2,0.864,-0.2,1.308
08-28-2025-Thu 19-39-22-PM,0.0,1.108,-0.2,1.164,-0.1,1.492,-0.5,0.844,0.0,0.908,0.2,1.208,-0.2,0.856,0.1,1.3
08-28-2025-Thu 19-39-25-PM,-0.2,1.104,-0.1,1.16,-0.2,1.484,-0.1,0.836,-0.3,0.9,-0.1,1.204,-0.3,0.852,-0.2,1.292
08-28-2025-Thu 19-39-27-PM,0.0,1.1,-0.1,1.16,0.0,1.484,-0.1,0.828,-0.4,0.9,-0.1,1.2,-0.2,0.844,-0.1,1.288
08-28-2025-Thu 19-39-29-PM,0.0,1.092,-0.1,1.156,-0.3,1.48,-0.3,0.828,-0.4,0.892,-0.4,1.196,-0.2,0.844,-0.2,1.28
08-28-2025-Thu 19-39-32-PM,0.0,1.084,-0.2,1.156,-0.2,1.48,-0.3,0.824,-0.2,0.888,0.0,1.196,-0.2,0.836,-0.1,1.276
08-28-2025-Thu 19-39-34-PM,0.2,1.076,0.0,1.156,0.0,1.476,-0.1,0.816,-0.3,0.884,0.2,1.188,-0.4,0.836,-0.2,1.272
08-28-2025-Thu 19-39-37-PM,0.1,1.072,-0.1,1.156,-0.1,1.476,0.0,0.816,-0.2,0.884,-0.2,1.188,0.1,0.832,0.0,1.268
08-28-2025-Thu 19-39-39-PM,0.1,1.06,0.0,1.152,-0.2,1.468,-0.3,0.812,-0.2,0.88,-0.2,1.184,-0.1,0.824,0.0,1.264
08-28-2025-Thu 19-39-41-PM,0.0,1.056,-0.2,1.152,-0.3,1.472,-0.3,0.812,-0.2,0.876,-0.2,1.18,-0.2,0.824,0.0,1.26
08-28-2025-Thu 19-39-44-PM,0.0,1.052,-0.1,1.152,0.0,1.468,-0.2,0.808,-0.2,0.876,-0.3,1.176,0.1,0.82,0.1,1.252
08-28-2025-Thu 19-39-46-PM,-0.1,1.048,-0.1,1.152,-0.2,1.464,-0.3,0.808,-0.4,0.876,-0.1,1.168,-0.1,0.812,-0.2,1.248
08-28-2025-Thu 19-39-48-PM,0.0,1.036,-0.1,1.148,0.0,1.46,-0.3,0.808,-0.4,0.872,0.1,1.168,-0.3,0.808,0.0,1.244
08-28-2025-Thu 19-39-51-PM,-0.3,1.032,-0.2,1.148,-0.2,1.46,-0.2,0.804,-0.5,0.868,0.0,1.164,0.0,0.808,-0.1,1.236
08-28-2025-Thu 19-39-53-PM,0.0,1.028,0.0,1.148,-0.2,1.456,-0.2,0.804,-0.3,0.864,0.1,1.16,-0.2,0.808,-0.2,1.232
08-28-2025-Thu 19-39-56-PM,0.0,1.02,-0.1,1.144,0.0,1.456,-0.4,0.804,-0.2,0.86,-0.2,1.156,-0.3,0.808,0.1,1.228
08-28-2025-Thu 19-39-58-PM,-0.3,1.012,-0.1,1.148,-0.3,1.456,-0.3,0.804,0.0,0.86,0.0,1.156,-0.1,0.808,-0.1,1.224
08-28-2025-Thu 19-40-00-PM,-0.1,1.004,-0.1,1.148,-0.1,1.452,-0.1,0.804,-0.2,0.86,-0.1,1.152,-0.1,0.804,0.0,1.22
08-28-2025-Thu 19-40-03-PM,0.0,1.0,-0.1,1.144,-0.3,1.448,-0.3,0.804,0.0,0.856,-0.4,1.148,0.0,0.8,-0.3,1.216
08-28-2025-Thu 19-40-05-PM,0.2,0.996,0.0,1.144,0.0,1.444,-0.3,0.804,-0.4,0.856,0.0,1.144,-0.2,0.8,0.2,1.212
08-28-2025-Thu 19-40-07-PM,-0.2,0.992,0.0,1.144,-0.1,1.444,-0.1,0.804,-0.3,0.852,0.0,1.14,-0.2,0.796,0.0,1.204
08-28-2025-Thu 19-40-10-PM,0.0,0.988,0.0,1.144,-0.1,1.44,-0.2,0.8,-0.2,0.852,-0.2,1.136,-0.4,0.8,-0.1,1.2
08-28-2025-Thu 19-40-12-PM,-0.1,0.984,-0.2,1.144,0.0,1.44,-0.7,0.8,-0.2,0.852,-0.4,1.136,-0.2,0.796,-0.2,1.196
08-28-2025-Thu 19-40-14-PM,0.0,0.98,-0.2,1.14,-0.2,1.44,-0.4,0.8,-0.3,0.848,0.2,1.136,-0.5,0.796,-0.1,1.196
08-28-2025-Thu 19-40-17-PM,-0.1,0.976,0.2,1.14,-0.1,1.436,-0.3,0.804,-0.1,0.848,-0.2,1.132,0.1,0.796,0.0,1.188
08-28-2025-Thu 19-40-19-PM,0.0,0.968,0.0,1.144,-0.2,1.432,0.1,0.8,-0.8,0.848,-0.2,1.128,-0.4,0.796,0.0,1.184
08-28-2025-Thu 19-40-22-PM,0.0,0.964,0.0,1.14,-0.1,1.432,-0.4,0.8,0.0,0.844,-0.2,1.128,-0.5,0.792,-0.2,1.18
08-28-2025-Thu 19-40-24-PM,-0.1,0.96,-0.1,1.14,-0.5,1.428,-0.3,0.804,-0.3,0.844,-0.1,1.124,-0.1,0.796,-0.2,1.18
08-28-2025-Thu 19-40-26-PM,-0.2,0.96,0.1,1.136,-0.1,1.428,0.1,0.8,-0.1,0.84,-0.1,1.12,-0.3,0.792,-0.1,1.172
08-28-2025-Thu 19-40-29-PM,0.2,0.956,-0.2,1.136,0.1,1.428,-0.1,0.8,-0.3,0.84,0.1,1.12,-0.1,0.796,-0.3,1.172
08-28-2025-Thu 19-40-31-PM,-0.1,0.952,0.0,1.136,-0.4,1.428,0.0,0.8,-0.3,0.84,-0.3,1.12,-0.2,0.796,-0.2,1.168
08-28-2025-Thu 19-40-33-PM,0.0,0.943999,-0.1,1.136,-0.4,1.424,-0.1,0.804,-0.1,0.836,0.0,1.116,-0.9,0.792,0.1,1.168
08-28-2025-Thu 19-40-36-PM,-0.2,0.943999,0.1,1.136,0.0,1.424,-0.1,0.8,-0.1,0.836,0.0,1.112,-0.1,0.792,0.0,1.16
08-28-2025-Thu 19-40-39-PM,-0.2,0.94,0.0,1.136,0.0,1.424,-0.1,0.804,-0.3,0.832,0.0,1.108,-0.4,0.792,-0.1,1.16
08-28-2025-Thu 19-40-41-PM,0.1,0.936,0.0,1.132,-0.3,1.42,0.0,0.8,-0.5,0.832,0.1,1.104,-0.3,0.792,0.1,1.156
08-28-2025-Thu 19-40-44-PM,0.1,0.936,0.0,1.132,-0.1,1.416,0.0,0.804,-0.2,0.832,0.0,1.104,-0.2,0.792,0.0,1.152
08-28-2025-Thu 19-40-46-PM,0.1,0.932,-0.2,1.128,0.0,1.416,-0.4,0.8,-0.2,0.828,-0.1,1.1,-0.5,0.792,-0.3,1.148
08-28-2025-Thu 19-40-48-PM,0.0,0.932,0.0,1.132,-0.1,1.412,-0.2,0.8,-0.2,0.828,-0.1,1.1,-0.2,0.796,0.1,1.144
08-28-2025-Thu 19-40-51-PM,0.0,0.924,-0.3,1.128,-0.2,1.412,-0.1,0.8,-0.2,0.828,-0.1,1.096,-0.1,0.792,0.1,1.14
08-28-2025-Thu 19-40-53-PM,-0.1,0.92,-0.1,1.128,-0.3,1.412,-0.3,0.804,-0.3,0.828,-0.1,1.092,-0.2,0.792,-0.2,1.136
08-28-2025-Thu 19-40-55-PM,-0.2,0.92,-0.1,1.128,-0.1,1.404,-0.3,0.8,-0.2,0.828,0.0,1.088,-0.3,0.792,0.0,1.132
08-28-2025-Thu 19-40-58-PM,0.1,0.916,-0.1,1.128,-0.3,1.408,-0.2,0.804,-0.1,0.824,-0.1,1.088,-0.3,0.792,-0.1,1.132
08-28-2025-Thu 19-41-00-PM,-0.1,0.916,-0.1,1.128,-0.1,1.404,0.2,0.796,-0.1,0.824,0.0,1.084,-0.2,0.792,-0.3,1.128
08-28-2025-Thu 19-41-03-PM,-0.1,0.912,-0.1,1.124,-0.4,1.404,-0.1,0.8,-0.1,0.82,-0.1,1.084,-0.6,0.792,0.0,1.12
08-28-2025-Thu 19-41-05-PM,-0.4,0.908,0.2,1.124,-0.3,1.404,0.1,0.8,-0.3,0.824,-0.2,1.084,0.1,0.788,-0.1,1.12
08-28-2025-Thu 19-41-07-PM,0.0,0.908,0.1,1.124,-0.3,1.4,-0.1,0.8,-0.3,0.82,-0.4,1.08,-0.4,0.792,0.1,1.116
08-28-2025-Thu 19-41-10-PM,0.0,0.904,0.0,1.12,-0.3,1.4,-0.1,0.8,-0.5,0.82,-0.1,1.076,-0.2,0.792,0.1,1.112
08-28-2025-Thu 19-41-12-PM,-0.2,0.9,-0.2,1.12,-0.3,1.396,-0.3,0.8,-0.3,0.82,-0.2,1.076,-0.2,0.792,-0.2,1.112
08-28-2025-Thu 19-41-14-PM,-0.1,0.904,0.1,1.12,-0.1,1.396,-0.2,0.804,-0.1,0.82,0.1,1.076,-0.4,0.792,0.0,1.104
08-28-2025-Thu 19-41-17-PM,0.0,0.896,0.2,1.124,-0.3,1.396,-0.3,0.8,-0.3,0.816,0.0,1.076,0.0,0.788,0.3,1.104
08-28-2025-Thu 19-41-19-PM,0.2,0.896,-0.6,1.12,-0.2,1.388,-0.2,0.8,-0.4,0.816,-0.2,1.076,-0.1,0.792,-0.1,1.104
08-28-2025-Thu 19-41-22-PM,-0.1,0.896,-0.3,1.116,-0.5,1.388,-0.3,0.8,-0.3,0.816,-0.2,1.072,0.0,0.792,-0.1,1.096
08-28-2025-Thu 19-41-24-PM,-0.1,0.892,-0.2,1.116,-0.2,1.388,-0.4,0.8,-0.3,0.812,-0.1,1.068,-0.3,0.792,-0.1,1.092
08-28-2025-Thu 19-41-26-PM,-0.1,0.892,-0.2,1.116,-0.2,1.388,-0.1,0.8,-0.2,0.816,-0.2,1.068,-0.2,0.792,-0.2,1.088
08-28-2025-Thu 19-41-29-PM,-0.1,0.892,-0.1,1.116,-0.2,1.388,-0.3,0.8,0.0,0.812,-0.2,1.064,-0.2,0.792,0.1,1.088
08-28-2025-Thu 19-41-31-PM,-0.2,0.884,-0.1,1.116,0.0,1.384,-0.4,0.8,-0.3,0.812,-0.3,1.064,-0.6,0.792,-0.1,1.084
08-28-2025-Thu 19-41-34-PM,0.1,0.888,-0.2,1.112,-0.1,1.384,-0.4,0.8,-0.4,0.812,-0.1,1.064,-0.3,0.792,-0.2,1.08
08-28-2025-Thu 19-41-36-PM,0.0,0.884,0.0,1.112,-0.3,1.38,-0.1,0.8,-0.4,0.812,-0.3,1.06,-0.2,0.792,0.0,1.076
08-28-2025-Thu 19-41-39-PM,0.0,0.884,-0.3,1.112,0.1,1.38,-0.4,0.8,-0.1,0.812,-0.1,1.06,-0.3,0.792,-0.2,1.076
08-28-2025-Thu 19-41-41-PM,0.0,0.88,-0.1,1.112,-0.3,1.38,-0.4,0.8,-0.2,0.812,-0.2,1.056,0.0,0.788,0.0,1.072
08-28-2025-Thu 19-41-44-PM,-0.2,0.88,-0.3,1.108,-0.2,1.376,-0.1,0.8,-0.2,0.808,-0.1,1.056,-0.4,0.788,0.1,1.068
08-28-2025-Thu 19-41-46-PM,0.0,0.876,-0.2,1.108,-0.1,1.376,-0.4,0.8,-0.5,0.808,0.0,1.052,-0.3,0.792,0.0,1.064
08-28-2025-Thu 19-41-49-PM,-0.1,0.876,-0.4,1.108,0.0,1.376,-0.3,0.804,-0.4,0.808,0.0,1.048,-0.1,0.792,0.3,1.06
08-28-2025-Thu 19-41-51-PM,0.1,0.876,0.0,1.108,-0.2,1.372,0.0,0.804,-0.3,0.808,0.0,1.052,-0.1,0.792,0.0,1.06
08-28-2025-Thu 19-41-53-PM,0.0,0.872,0.0,1.108,-0.1,1.372,-0.4,0.8,-0.1,0.808,-0.2,1.048,-0.2,0.792,-0.3,1.056
08-28-2025-Thu 19-41-56-PM,0.1,0.868,0.1,1.104,-0.2,1.372,-0.4,0.8,-0.2,0.808,0.0,1.048,-0.4,0.796,-0.1,1.052
08-28-2025-Thu 19-41-58-PM,-0.2,0.868,-0.1,1.104,-0.5,1.368,-0.5,0.8,-0.4,0.808,-0.1,1.044,-0.1,0.792,-0.2,1.052
08-28-2025-Thu 19-42-00-PM,-0.3,0.868,0.0,1.104,0.0,1.368,-0.2,0.8,-0.4,0.804,-0.2,1.044,-0.5,0.792,-0.2,1.048
08-28-2025-Thu 19-42-03-PM,-0.3,0.864,-0.2,1.1,-0.2,1.368,-0.1,0.8,-0.3,0.808,0.0,1.044,-0.2,0.788,-0.2,1.044
08-28-2025-Thu 19-42-05-PM,0.0,0.864,0.0,1.1,-0.3,1.368,-0.2,0.796,-0.3,0.804,-0.2,1.04,-0.2,0.792,-0.2,1.04
08-28-2025-Thu 19-42-08-PM,-0.4,0.86,-0.1,1.1,-0.4,1.36,-0.3,0.8,-0.4,0.808,-0.2,1.04,-0.3,0.792,0.0,1.04
08-28-2025-Thu 19-42-10-PM,-0.2,0.86,-0.1,1.1,-0.3,1.36,-0.3,0.796,-0.2,0.8,-0.1,1.04,-0.1,0.792,-0.1,1.036
08-28-2025-Thu 19-42-12-PM,-0.3,0.86,0.1,1.1,-0.1,1.36,-0.1,0.8,-0.3,0.8,-0.1,1.036,-0.3,0.792,-0.1,1.036
08-28-2025-Thu 19-42-15-PM,-0.1,0.856,-0.1,1.1,-0.2,1.356,-0.6,0.8,-0.4,0.804,-0.2,1.032,-0.1,0.792,-0.2,1.032
08-28-2025-Thu 19-42-17-PM,-0.1,0.86,0.1,1.096,-0.4,1.356,-0.4,0.8,-0.4,0.8,-0.2,1.032,0.0,0.792,0.0,1.028
08-28-2025-Thu 19-42-19-PM,0.0,0.856,0.1,1.092,-0.2,1.356,-0.3,0.8,-0.2,0.8,-0.2,1.032,0.0,0.796,0.0,1.028
08-28-2025-Thu 19-42-22-PM,-0.1,0.852,0.0,1.096,-0.1,1.356,-0.1,0.8,-0.3,0.8,-0.2,1.028,-0.2,0.792,-0.1,1.028
08-28-2025-Thu 19-42-24-PM,-0.1,0.852,-0.2,1.092,0.1,1.356,-0.2,0.8,-0.2,0.8,-0.3,1.028,-0.4,0.792,-0.1,1.02
08-28-2025-Thu 19-42-26-PM,0.0,0.852,-0.3,1.092,-0.1,1.352,-0.4,0.8,-0.2,0.796,-0.2,1.028,-0.3,0.792,0.0,1.02
08-28-2025-Thu 19-42-29-PM,0.0,0.852,-0.1,1.092,-0.5,1.352,-0.1,0.8,-0.6,0.8,-0.4,1.028,-0.5,0.792,-0.3,1.016
08-28-2025-Thu 19-42-31-PM,-0.3,0.848,-0.2,1.092,-0.1,1.348,-0.2,0.8,-0.3,0.796,-0.3,1.024,-0.1,0.792,-0.2,1.012
08-28-2025-Thu 19-42-34-PM,0.0,0.848,-0.2,1.088,-0.3,1.348,-0.4,0.8,-0.5,0.8,-0.3,1.024,-0.1,0.788,0.0,1.012
08-28-2025-Thu 19-42-36-PM,0.0,0.848,0.0,1.088,-0.1,1.348,-0.1,0.8,-0.3,0.796,-0.1,1.02,-0.3,0.796,0.1,1.012
08-28-2025-Thu 19-42-39-PM,-0.2,0.848,0.1,1.088,-0.4,1.348,-0.4,0.8,-0.2,0.796,-0.2,1.016,0.0,0.792,-0.1,1.008
08-28-2025-Thu 19-42-46-PM,-0.2,0.84,-0.2,1.084,-0.2,1.34,0.0,0.8,-0.5,0.796,0.0,1.02,-0.3,0.792,0.0,1.0
08-28-2025-Thu 19-42-48-PM,,,,,,,,,,,,,,,,
08-28-2025-Thu 19-42-51-PM,-0.2,0.84,-0.1,1.084,0.0,1.34,-0.2,0.8,-0.3,0.796,-0.2,1.016,-0.1,0.792,0.0,0.996
08-28-2025-Thu 19-42-54-PM,,,,,,,,,,,,,,,,
08-28-2025-Thu 19-42-56-PM,-0.2,0.836,0.0,1.08,-0.3,1.336,-0.4,0.804,-0.3,0.796,0.1,1.012,-0.4,0.792,0.0,0.992
08-28-2025-Thu 19-42-58-PM,-0.4,0.836,-0.3,1.076,0.1,1.336,-0.4,0.8,-0.4,0.792,0.1,1.008,-0.2,0.792,-0.2,0.992
08-28-2025-Thu 19-43-01-PM,0.0,0.836,-0.2,1.076,0.1,1.336,-0.3,0.8,-0.4,0.792,-0.1,1.008,-0.1,0.792,-0.2,0.988
08-28-2025-Thu 19-43-03-PM,-0.1,0.836,-0.3,1.072,-0.2,1.336,-0.4,0.804,-0.2,0.792,-0.2,1.008,-0.2,0.792,0.1,0.984
08-28-2025-Thu 19-43-05-PM,-0.1,0.832,-0.2,1.072,-0.5,1.332,-0.4,0.8,-0.2,0.796,0.0,1.008,-0.1,0.792,-0.2,0.98
08-28-2025-Thu 19-43-08-PM,-0.1,0.832,0.0,1.072,-0.1,1.332,-0.1,0.8,-0.2,0.796,0.0,1.004,-0.3,0.788,-0.1,0.98
08-28-2025-Thu 19-43-10-PM,-0.3,0.832,0.1,1.068,-0.3,1.328,0.0,0.8,-0.4,0.792,-0.2,1.004,-0.3,0.792,-0.2,0.98
08-28-2025-Thu 19-43-13-PM,-0.1,0.832,-0.1,1.072,-0.1,1.328,-0.3,0.8,-0.2,0.792,-0.2,1.004,-0.2,0.792,-0.2,0.976
08-28-2025-Thu 19-43-15-PM,-0.2,0.832,-0.5,1.064,-0.2,1.328,-0.4,0.8,-0.3,0.796,-0.2,1.0,-0.2,0.792,0.1,0.976
08-28-2025-Thu 19-43-17-PM,0.0,0.828,-0.2,1.064,0.2,1.324,-0.3,0.8,-0.3,0.792,-0.1,1.0,-0.2,0.792,-0.4,0.976
08-28-2025-Thu 19-43-20-PM,-0.1,0.828,-0.1,1.064,0.2,1.328,-0.1,0.8,-0.4,0.792,0.1,1.0,-0.2,0.796,-0.2,0.972
08-28-2025-Thu 19-43-22-PM,0.1,0.828,-0.2,1.064,-0.3,1.324,-0.1,0.804,-0.2,0.792,0.0,0.996,-0.1,0.792,-0.1,0.968
08-28-2025-Thu 19-43-24-PM,-0.3,0.828,-0.2,1.06,-0.1,1.324,0.0,0.8,0.0,0.792,0.0,0.996,-0.5,0.788,-0.1,0.968
08-28-2025-Thu 19-43-27-PM,-0.1,0.828,-0.1,1.06,-0.3,1.324,-0.1,0.804,-0.4,0.796,-0.4,0.996,-0.2,0.792,-0.3,0.964
08-28-2025-Thu 19-43-31-PM,Power On,,,,,,,,,,,,,,,
08-28-2025-Thu 19-43-34-PM,62.9,5.712,51.9,5.72,56.0,5.72,58.8,5.748,72.0,5.684,57.8,5.736,61.2,5.684,61.7,5.684
08-28-2025-Thu 19-43-36-PM,62.4,5.712,51.5,5.724,55.8,5.724,58.6,5.748,71.8,5.688,57.4,5.732,60.6,5.684,61.1,5.688
08-28-2025-Thu 19-43-39-PM,62.1,5.716,51.2,5.724,55.3,5.724,58.2,5.748,71.8,5.688,57.0,5.732,59.8,5.684,60.5,5.684
08-28-2025-Thu 19-43-41-PM,Power Off,,,,,,,,,,,,,,,
08-28-2025-Thu 19-43-43-PM,0.0,1.792,-0.2,1.868,-0.3,1.976,-0.1,1.796,0.0,1.72,-0.2,1.7,0.0,1.688,-0.2,1.796
08-28-2025-Thu 19-43-46-PM,0.0,1.664,-0.2,1.732,-0.2,1.856,-0.3,1.636,0.0,1.552,0.1,1.572,-0.2,1.532,-0.1,1.696
08-28-2025-Thu 19-43-48-PM,-0.2,1.58,0.0,1.64,0.0,1.784,-0.1,1.528,-0.3,1.456,-0.2,1.5,0.2,1.436,-0.2,1.636
08-28-2025-Thu 19-43-50-PM,0.0,1.52,0.0,1.572,-0.1,1.732,-0.3,1.456,-0.3,1.396,-0.2,1.452,-0.2,1.384,-0.1,1.588
08-28-2025-Thu 19-43-53-PM,0.1,1.472,-0.3,1.52,-0.1,1.692,-0.3,1.408,-0.2,1.352,-0.4,1.416,0.1,1.336,-0.1,1.556
08-28-2025-Thu 19-43-55-PM,0.0,1.448,0.3,1.484,-0.2,1.664,0.0,1.368,-0.1,1.32,-0.1,1.388,0.0,1.3,-0.4,1.528
08-28-2025-Thu 19-43-58-PM,0.0,1.424,0.0,1.452,-0.3,1.64,0.1,1.328,-0.2,1.284,-0.5,1.368,-0.2,1.26,-0.3,1.508
08-28-2025-Thu 19-44-00-PM,0.2,1.408,-0.2,1.432,-0.2,1.62,0.1,1.292,-0.2,1.252,-0.1,1.348,-0.1,1.228,-0.2,1.484
08-28-2025-Thu 19-44-02-PM,-0.1,1.396,-0.1,1.42,-0.4,1.604,-0.4,1.256,-0.3,1.22,-0.2,1.332,-0.1,1.192,0.0,1.472
08-28-2025-Thu 19-44-05-PM,-0.3,1.384,-0.3,1.408,-0.5,1.588,0.0,1.22,-0.1,1.184,-0.1,1.32,-0.2,1.156,-0.1,1.456
08-28-2025-Thu 19-44-07-PM,0.0,1.376,0.2,1.392,-0.1,1.576,-0.2,1.188,-0.3,1.16,-0.1,1.304,-0.3,1.132,-0.1,1.44
08-28-2025-Thu 19-44-09-PM,0.1,1.36,-0.2,1.38,-0.2,1.564,-0.3,1.16,-0.4,1.14,-0.1,1.292,-0.2,1.108,-0.3,1.428
08-28-2025-Thu 19-44-12-PM,-0.1,1.348,0.0,1.368,-0.3,1.556,-0.1,1.136,-0.3,1.12,-0.1,1.284,-0.3,1.092,0.0,1.416
08-28-2025-Thu 19-44-14-PM,-0.1,1.336,-0.1,1.36,0.1,1.548,-0.2,1.112,-0.2,1.108,0.0,1.272,-0.2,1.076,-0.1,1.404
08-28-2025-Thu 19-44-17-PM,-0.1,1.32,0.1,1.344,-0.2,1.54,-0.3,1.092,-0.2,1.092,0.0,1.268,-0.1,1.056,-0.1,1.396
08-28-2025-Thu 19-44-19-PM,-0.2,1.308,0.0,1.332,-0.3,1.532,-0.4,1.072,-0.2,1.08,0.0,1.256,-0.2,1.044,-0.2,1.384
08-28-2025-Thu 19-44-21-PM,0.1,1.296,0.1,1.324,-0.2,1.524,0.2,1.052,-0.1,1.064,0.1,1.248,-0.1,1.028,0.1,1.376
08-28-2025-Thu 19-44-24-PM,0.2,1.28,-0.2,1.312,-0.4,1.516,-0.2,1.032,-0.3,1.052,0.0,1.24,0.2,1.016,-0.2,1.368
08-28-2025-Thu 19-44-26-PM,-0.2,1.264,-0.1,1.304,-0.1,1.512,-0.1,1.02,-0.5,1.036,-0.1,1.236,-0.3,1.004,-0.1,1.36
08-28-2025-Thu 19-44-28-PM,0.0,1.252,-0.3,1.292,-0.3,1.508,0.0,1.004,0.0,1.024,-0.2,1.228,0.1,0.992,-0.1,1.352
08-28-2025-Thu 19-44-31-PM,-0.2,1.236,-0.1,1.284,-0.1,1.5,-0.4,0.988,-0.3,1.012,-0.1,1.224,-0.1,0.984,-0.1,1.348
08-28-2025-Thu 19-44-33-PM,-0.1,1.22,-0.1,1.272,-0.1,1.496,-0.3,0.976,-0.2,1.0,-0.3,1.216,-0.2,0.968,-0.1,1.34
08-28-2025-Thu 19-44-35-PM,0.2,1.204,-0.1,1.26,-0.1,1.496,-0.2,0.96,-0.4,0.988,-0.2,1.208,-0.1,0.964,0.0,1.328
08-28-2025-Thu 19-44-38-PM,0.0,1.184,-0.1,1.252,-0.1,1.488,-0.4,0.948,-0.2,0.976,-0.1,1.204,-0.1,0.956,0.2,1.324
08-28-2025-Thu 19-44-40-PM,0.0,1.168,-0.1,1.244,0.0,1.484,-0.2,0.936,-0.2,0.964,0.0,1.196,-0.3,0.94,0.0,1.316
08-28-2025-Thu 19-44-43-PM,-0.2,1.152,-0.2,1.232,-0.3,1.48,-0.2,0.924,-0.3,0.956,-0.5,1.188,-0.2,0.936,0.0,1.312
08-28-2025-Thu 19-44-45-PM,-0.1,1.136,0.1,1.224,-0.4,1.48,-0.2,0.912,-0.1,0.943999,-0.1,1.184,-0.3,0.924,-0.3,1.304
08-28-2025-Thu 19-44-47-PM,0.1,1.128,-0.2,1.216,-0.1,1.472,-0.2,0.908,-0.2,0.94,-0.2,1.18,0.1,0.92,0.0,1.3
08-28-2025-Thu 19-44-50-PM,-0.1,1.12,0.1,1.208,0.0,1.472,-0.2,0.896,-0.1,0.928,-0.2,1.176,-0.3,0.912,0.0,1.296
08-28-2025-Thu 19-44-52-PM,-0.1,1.112,-0.1,1.204,-0.3,1.468,0.1,0.888,-0.2,0.92,-0.2,1.172,-0.3,0.908,-0.1,1.288
08-28-2025-Thu 19-44-54-PM,-0.1,1.104,-0.2,1.192,0.0,1.464,-0.2,0.884,-0.6,0.916,-0.2,1.164,-0.1,0.9,-0.2,1.284
08-28-2025-Thu 19-44-57-PM,0.0,1.1,-0.3,1.188,-0.3,1.464,-0.4,0.872,-0.2,0.908,-0.4,1.16,-0.4,0.896,-0.2,1.28
08-28-2025-Thu 19-44-59-PM,0.0,1.092,0.0,1.184,-0.1,1.456,0.1,0.864,-0.4,0.9,-0.1,1.16,-0.2,0.888,-0.3,1.276
